smiles,murcko_scaffold,cluster_id
OC[C@@H]1O[C@@H](CCNS(=O)(=O)c2ccc(Cl)cc2)CC[C@@H]1NS(=O)(=O)c1ccccc1Cl,O=S(=O)(NCC[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CO1)c1ccccc1,772
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccccc3OC)cc2OC[C@H](C)N(C[C@@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccccc1,282
CN(C)CC(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)NCC4CC4)O[C@H]3CO)c2c1,O=C(C[C@@H]1C[C@@H]2c3ccccc3O[C@@H]2CO1)NCC1CC1,587
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)Oc2ccc(NS(=O)(=O)c3c(C)noc3C)cc2CC1=O,O=C1Cc2cc(NS(=O)(=O)c3cnoc3)ccc2O[C@H](CNCC2CCCCC2)CCN1,2618
COCC#Cc1cnc2O[C@@H](CN(C)C(=O)Nc3cc(F)ccc3F)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C(NC[C@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,452
COc1cccc(NC(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)N(C)C)CC[C@@H]23)c1,O=C(Nc1ccccc1)N1CCCOC[C@@H]2OCCC[C@H]21,2105
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)C3CCC3)ccc2OC[C@@H]1C)OC,O=C1NCCCCNCCOc2ccc(NC(=O)C3CCC3)cc21,1429
CCCNC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)-c1cncnc1,O=S1(=O)NCCCOc2cc(-c3cncnc3)ccc21,594
CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(C[C@H]1C)C(=O)CN1CCOCC1,O=C1NCCCCN(C(=O)CN2CCOCC2)CCOc2ccccc21,1871
COc1ccccc1CNC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)c4cccnc4)cc23)[C@@H](CO)O1,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@@H]2CO1)NCc1ccccc1,504
CNC[C@H]1OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
COc1ccc(Nc2nc(NCc3ccco3)nc(NN=Cc3ccc(OC)cc3)n2)cc1,C(=NNc1nc(NCc2ccco2)nc(Nc2ccccc2)n1)c1ccccc1,4190
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(Cc2cc(F)ccc2F)C[C@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,519
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Cc3ccccc3)ccc2OC[C@H](C)N(CC2CC2)C[C@@H]1C,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCN(CC1CC1)CCO2,859
OC[C@@H]1O[C@H](CC(=O)N2CCOCC2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)Nc3ccccc3F)cc21,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCOCC3)OC[C@H]1O2,3390
COc1ccc(CNC(=O)C[C@@H]2CC[C@H](NC(=O)c3cccc(F)c3)[C@@H](CO)O2)cc1,O=C(C[C@@H]1CC[C@H](NC(=O)c2ccccc2)CO1)NCc1ccccc1,2471
CN1[C@H]2CC[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@H]2COc2ccc(NC(=O)c3ccc(F)c(F)c3)cc2C1=O,O=C(C[C@H]1CC[C@@H]2NC(=O)c3cc(NC(=O)c4ccccc4)ccc3OC[C@@H]2O1)N[C@@H]1CCN(Cc2ccccc2)C1,4191
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNCc2ccccc2)OCc2ccccc2-c2ccccc21,1167
OC[C@H]1O[C@H](CCNS(=O)(=O)c2ccc(Cl)cc2)CC[C@@H]1NC(=O)c1ccccn1,O=C(N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)OC1)c1ccccn1,2183
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(c2)C#N)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
CN(C)CCCNC(=O)C[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(C)cc2)[C@@H](CO)O1,O=S(=O)(N[C@H]1CCCOC1)c1ccccc1,271
COc1ccccc1C#Cc1ccc2c(O[C@@H](CN(C)Cc3cccnc3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCC[C@H](CNCc2cccnc2)Oc2cc(C#Cc3ccccc3)ccc21,814
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(C[C@H]1C)C(=O)C1CCCCC1,O=C1NCCCCN(C(=O)C2CCCCC2)CCOc2cc(NC(=O)C3CC3)ccc21,1889
CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)Cc1ccccn1,O=C1NCCCCN(C(=O)Cc2ccccn2)CCOc2ccccc21,151
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C(NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccncc1,1868
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)C1=CCCCC1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(C3=CCCCC3)cc2O1)Nc1ccc2c(c1)OCO2,1468
OC[C@@H]1O[C@H](CC(=O)NCc2ccncc2)C=C[C@H]1NC(=O)C1CCOCC1,O=C(C[C@@H]1C=C[C@@H](NC(=O)C2CCOCC2)CO1)NCc1ccncc1,2725
OC[C@@H]1O[C@@H](CC(=O)NCc2ccncc2)C=C[C@H]1NC(=O)C1CCOCC1,O=C(C[C@H]1C=C[C@@H](NC(=O)C2CCOCC2)CO1)NCc1ccncc1,2255
CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)NC(C)C,O=C1NCCCCNCCOc2ccccc21,100
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(Cc2cccc(F)c2)C[C@@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NS(=O)(=O)c3c[nH]cn3)ccc21,386
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNCc2ccccc2)CCN1,749
COc1ccc(CN(C)C[C@H]2OCc3cnnn3CCCC(=O)N(C[C@@H]2C)[C@H](C)CO)cc1,O=C1CCCn2nncc2CO[C@H](CNCc2ccccc2)CCN1,239
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(Oc4ccccc4)cc3)ccc2OC[C@@H](C)N(C[C@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccc(Oc2ccccc2)cc1,703
COc1ccc(NC(=O)N[C@H]2C=C[C@@H](CC(=O)NC3CCCCC3)O[C@H]2CO)cc1,O=C(C[C@@H]1C=C[C@H](NC(=O)Nc2ccccc2)CO1)NC1CCCCC1,3211
OC[C@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)NC3CCCCC3)cc21,O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)NC4CCCCC4)ccc3O[C@H]2CO1)NCc1cccnc1,2140
OC[C@H]1O[C@H](CC(=O)N2CCCCC2)C=C[C@H]1NC(=O)c1ccc2OCOc2c1,O=C(N[C@@H]1C=C[C@@H](CC(=O)N2CCCCC2)OC1)c1ccc2c(c1)OCO2,3973
OC[C@@H]1O[C@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NC(=O)Nc1cc(F)ccc1F,O=C(C[C@@H]1C=C[C@H](NC(=O)Nc2ccccc2)CO1)NCCCN1CCOCC1,4192
C\C=C\c1cnc2O[C@H](CN(C)C(=O)Nc3ccc(F)cc3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,384
COc1ccc(NC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)c(OC)c1,O=C(NC[C@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,187
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1,O=C(NC[C@@H]1CCNC(=O)c2cc(C#CC3CCCC3)cnc2O1)c1ccncc1,1355
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCOCC3)cc2OC[C@@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2cc(NC(=O)C3CCOCC3)ccc21,673
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)N1CCOCC1)N2S(=O)(=O)c1ccccc1F,O=C([C@@H]1C[C@@H]2Cn3c(cccc3=O)[C@H]1N2S(=O)(=O)c1ccccc1)N1CCOCC1,4193
OC[C@H]1O[C@H](CCNS(=O)(=O)Cc2ccccc2)CC[C@H]1NS(=O)(=O)c1ccc(F)cc1,O=S(=O)(Cc1ccccc1)NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1,3816
COc1ccc(NC(=O)Nc2cccc3c2O[C@H](CN(C)C(=O)NC(C)C)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,O=C(Nc1ccccc1)Nc1cccc2c1OCCCNC2=O,1070
OC[C@@H]1O[C@@H](CCNC(=O)C2CC2)CC[C@H]1NS(=O)(=O)c1cccc(F)c1,O=C(NCC[C@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1)C1CC1,3411
CCCN(C)C[C@H]1OCc2cnnn2CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1CCCn2nncc2COCCCN1,503
COc1ccccc1S(=O)(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#CCC1CCCC1,O=S(=O)(NC[C@H]1CCNS(=O)(=O)c2ccc(C#CCC3CCCC3)cc2O1)c1ccccc1,400
COc1ccc(cc1)S(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@H](CC(=O)NCC4CC4)O[C@H]3CO)c2c1,O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccccc4)ccc3O[C@H]2CO1)NCC1CC1,3450
OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1NC(=O)c1ccc2OCOc2c1,O=C(C[C@H]1CC[C@@H](NC(=O)c2ccc3c(c2)OCO3)CO1)NCc1ccc(Oc2ccccc2)cc1,1842
Nc1nc2ccccc2n1S(=O)(=O)c1ccc(cc1)[N+]([O-])=O,O=S(=O)(c1ccccc1)n1cnc2ccccc21,1359
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc2ccc(NC(=O)Nc3c(C)noc3C)cc2CC1=O,O=C1Cc2cc(NC(=O)Nc3cnoc3)ccc2O[C@@H](CNCC2CC2)CCN1,2867
C\C=C\c1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,313
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)Cc3ccccc3)ccc2OC[C@H](C)NC[C@@H]1C,O=C1NCCCCNCCOc2ccc(NS(=O)(=O)Cc3ccccc3)cc21,2516
CCS(=O)(=O)N[C@H]1C=C[C@@H](CC(=O)NCc2ccc(F)cc2)O[C@H]1CO,O=C(C[C@@H]1C=CCCO1)NCc1ccccc1,416
C1CN(CCO1)c1nc2ccccc2n2nnnc12,c1ccc2c(c1)nc(N1CCOCC1)c1nnnn12,4194
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCC3)cc2OC[C@@H](C)N(CC2CCCCC2)C[C@@H]1C,O=C1NCCCCN(CC2CCCCC2)CCOc2cc(NC(=O)C3CCC3)ccc21,3473
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@@H](C)N(Cc2cocn2)C[C@H]1C,O=C1NCCCCN(Cc2cocn2)CCOc2ccccc21,602
Sc1nnc(-c2ccccc2)n1N=Cc1cccc(Br)c1,C(=Nn1cnnc1-c1ccccc1)c1ccccc1,129
CC(C)OC(=O)N(C)C[C@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
OC[C@H]1O[C@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NC(=O)Nc1cc(F)ccc1F,O=C(C[C@@H]1C=C[C@H](NC(=O)Nc2ccccc2)CO1)NCCCN1CCOCC1,4192
COCC(=O)Nc1ccc2c(OC[C@@H](C)N(C)C[C@@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCNCCOc2ccccc21,100
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C(NC[C@@H]1CCNC(=O)c2cc(NC(=O)C3CCCCC3)ccc2OCCCCCO1)c1ccncc1,867
CN1CCN(CC1)C(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2C)O1,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2S(=O)(=O)c2ccccc2)O1)N1CCNCC1,4195
OC[C@H]1O[C@H](CC(=O)N2CCCCC2)C=C[C@@H]1NC(=O)c1ccccn1,O=C(N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)OC1)c1ccccn1,4168
COc1cccc(c1)-c1ccc2c(O[C@@H](CN(C)C(=O)C3CCOCC3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)C1CCOCC1,716
CNC[C@H]1Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2CC(=O)N(C[C@H]1C)[C@H](C)CO,O=C1Cc2cc(NS(=O)(=O)c3ccccc3)ccc2OCCCN1,2157
OC[C@H]1O[C@@H](CC(=O)NCc2cccc(F)c2)CC[C@H]1NC(=O)CN1CCOCC1,O=C(C[C@H]1CC[C@@H](NC(=O)CN2CCOCC2)CO1)NCc1ccccc1,2383
OC[C@H]1O[C@@H](CCNC(=O)c2cc(Cl)cc(Cl)c2)CC[C@H]1NC(=O)Cc1ccccn1,O=C(Cc1ccccn1)N[C@@H]1CC[C@H](CCNC(=O)c2ccccc2)OC1,957
OC[C@H]1O[C@@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1,O=C(N[C@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)OC1)c1ccc2c(c1)OCO2,964
COc1ccc(cc1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2c(C(=O)N(C[C@@H]1C)[C@H](C)CO)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
O=C(Cn1ccc2ccc(cc12)C#N)NC1CCCCC1,O=C(Cn1ccc2ccccc21)NC1CCCCC1,4196
CCCC#Cc1ccc2c(O[C@H](CN(C)C(=O)Nc3ccccc3F)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)Nc1ccccc1,131
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2ncc(\C=C\c3ccccc3)cc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cc(/C=C/c3ccccc3)cnc2O1)NC1CCCCC1,700
COCC(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCc4ccccn4)O[C@H]3CO)c2c1,O=C(C[C@@H]1C[C@H]2c3ccccc3O[C@H]2CO1)NCc1ccccn1,2219
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc2cc(ccc2S1(=O)=O)-c1cccc(c1)C#N,O=S1(=O)NCC[C@@H](CNCC2CC2)Oc2cc(-c3ccccc3)ccc21,965
OC[C@@H]1O[C@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)CC[C@@H]1NC(=O)Cc1cccnc1,O=C(C[C@@H]1CC[C@H](NC(=O)Cc2cccnc2)CO1)Nc1ccc(-c2ccccc2)cc1,1188
CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(N)cc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@H](C)NC[C@H]1C,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Oc2ccc3ccccc3c2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNC(=O)Oc2ccc3ccccc3c2)CCN1,3100
Cc1ccc(NC(=O)N(Cc2ccc3OCOc3c2)Cc2cc3cc4OCCOc4cc3nc2O)cc1,O=C(Nc1ccccc1)N(Cc1ccc2c(c1)OCO2)Cc1cnc2cc3c(cc2c1)OCCO3,4197
CS(=O)(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)NCCc4ccccc4)O[C@H]3CO)c2c1,O=C(C[C@@H]1C[C@@H]2c3ccccc3O[C@@H]2CO1)NCCc1ccccc1,870
CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NC(=O)C3CCCCC3)cc21,509
COC(=O)C[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC)cc2)[C@@H](CO)O1,O=S(=O)(N[C@H]1CCCOC1)c1ccccc1,271
OC(=O)c1ccccc1O,c1ccccc1,10
CC(C)[C@@H](C)NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCc2ccccc2-c2ccccc21,367
CCCNC(=O)Nc1ccc2OC[C@H](C)NC[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(O)=O)Oc2ccc(NC(=O)Cc3ccccc3)cc2CC1=O,O=C1Cc2cc(NC(=O)Cc3ccccc3)ccc2O[C@@H](CNCc2ccccc2)CCN1,3707
COCC(=O)Nc1ccc2OC[C@@H](C)N(C)C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
CN(C)C(=O)c1cccc(c1)-c1ccc2[C@H]3[C@H]([C@H](CO)[C@@H](Cn2c1=O)N3C)C(=O)NCC(F)(F)F,O=c1c(-c2ccccc2)ccc2n1C[C@@H]1CC[C@H]2N1,489
OC[C@@H]1O[C@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NC(=O)Cc1ccccn1,O=C(C[C@@H]1C=C[C@H](NC(=O)Cc2ccccn2)CO1)NCCCN1CCOCC1,3698
OC[C@H]1O[C@H](CC(=O)NC2CCC2)C=C[C@H]1NC(=O)C1CC1,O=C(C[C@@H]1C=C[C@@H](NC(=O)C2CC2)CO1)NC1CCC1,1445
CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)COC,O=C1NCCCCNCCOc2ccccc21,100
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CC2CCCCC2)C[C@@H]1C,O=C1NCCCCN(CC2CCCCC2)CCOc2ccccc21,286
CN1CCN(CC1)C(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NS(C)(=O)=O)cc23)[C@@H](CO)O1,O=C(C[C@@H]1C[C@@H]2c3ccccc3O[C@@H]2CO1)N1CCNCC1,4198
OC[C@H]1O[C@@H](CC(=O)NCCc2ccccc2)CC[C@@H]1NC(=O)c1ccc(F)cc1,O=C(C[C@H]1CC[C@H](NC(=O)c2ccccc2)CO1)NCCc1ccccc1,3180
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(F)c2)OCc2ccccc2-c2ccccc2C1=O,O=C(NC[C@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,187
COc1cc(OC)c(NC(=O)CCc2nc(no2)-c2ccc(C)cc2)cc1Cl,O=C(CCc1nc(-c2ccccc2)no1)Nc1ccccc1,1770
NC(=O)NN=Cc1cn(nc1-c1ccccc1)-c1ccccc1,c1ccc(-c2ccn(-c3ccccc3)n2)cc1,2470
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,O=C(Nc1cccc2c1O[C@@H](CNCC1CC1)CCNC2=O)c1ccncc1,2770
COCC(=O)Nc1ccc2c(OC[C@@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)C(=O)c2ccccn2)c1,O=C1NCCCCN(C(=O)c2ccccn2)CCOc2ccccc21,370
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc2ccc(NC(=O)CCC(F)(F)F)cc2CC1=O,O=C1Cc2ccccc2O[C@H](CNCC2CC2)CCN1,2085
COc1ccc(NC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)c(OC)c1,O=C(NC[C@@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,629
COc1ccc(cc1)-c1ccc2[C@@H]3[C@@H]([C@@H](CO)[C@H](Cn2c1=O)N3C)C(=O)Nc1ccccc1,O=C(Nc1ccccc1)[C@@H]1C[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]1N2,4199
O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CCCCC3)CC[C@@H]2N(C1)C(=O)Nc1ccc(Cl)cc1,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2C(=O)Nc2ccccc2)O1)NCC1CCCCC1,1260
CCCC#Cc1ccc2c(O[C@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCCCOc2ccccc21,140
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2OC[C@@H](C)N(C[C@@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)NC1CCCCC1,88
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCCCC3)cc2OC[C@@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2cc(NC(=O)C3CCCCC3)ccc21,2254
Cn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)NCCN1CCOCC1,O=C(CSc1nnc(CSc2nc3ccccc3s2)[nH]1)NCCN1CCOCC1,4200
CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccccc1F,O=C1NCCCOc2ncc(-c3ccccc3)cc21,128
CN(C)CC(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@H](CC(=O)NCc4ccncc4)O[C@@H]3CO)c2c1,O=C(C[C@H]1C[C@H]2c3ccccc3O[C@H]2CO1)NCc1ccncc1,75
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2cncnc2)C[C@@H]1C,O=C1NCCCCN(Cc2cncnc2)CCOc2ccccc21,234
COc1ccc(NC(=O)N(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@H]2C)[C@H](C)CO)nn3)cc1,O=C1CCCn2cc(nn2)CO[C@H](CNC(=O)Nc2ccccc2)CCN1,374
CC(C)NC(=O)N(C)C[C@H]1OCc2cnnn2CCCC(=O)N(C[C@H]1C)[C@H](C)CO,O=C1CCCn2nncc2COCCCN1,503
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2OC[C@H](C)N(CC2CC2)C[C@@H]1C,O=C(Nc1cnoc1)Nc1ccc2c(c1)OCCN(CC1CC1)CCCCNC2=O,2887
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccncc2)Oc2ncc(cc2C1=O)C1=CCCCC1,O=C(Cc1ccncc1)NC[C@@H]1CCNC(=O)c2cc(C3=CCCCC3)cnc2O1,3557
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@@H](CNCc2ccccc2)OCc2ccccc2-c2ccccc21,473
CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccccn2)O1,O=C(c1ccccn1)N1CCCOC[C@@H]2OCCC[C@H]21,2076
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N([C@@H]1C(=O)NCc1ccc(F)cc1)C(=O)c1cccnc1,O=C(NCc1ccccc1)[C@@H]1C[C@@H]2Cn3c(cccc3=O)[C@@H]2N1C(=O)c1cccnc1,4201
COc1ccc(cc1OC)-c1cc(nc(SCC(=O)Nc2cc(C)on2)n1)C(F)(F)F,O=C(CSc1nccc(-c2ccccc2)n1)Nc1ccon1,4202
CCOC(=O)c1c(cn2ccccc12)-c1ccc(F)cc1,c1ccc(-c2cc3ccccn3c2)cc1,4203
OC[C@@H]1O[C@H](CCNC(=O)c2ccc(F)cc2)CC[C@H]1NC(=O)C1CCCCC1,O=C(NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)CO1)c1ccccc1,4070
